"","identifier","log2FoldChange","logCPM","LR","pvalue","padj","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","Symbol"
"6649","ENSG00000148677",1.37578273644485,7.10699612152915,16.4161909563454,5.08490331554594e-05,0.626866880740503,9606,27063,"NULL","10","10q23.31","ankyrin repeat domain 1 (cardiac muscle)","protein-coding","ANKRD1","ankyrin repeat domain 1 (cardiac muscle)","O","ankyrin repeat domain-containing protein","ANKRD1"
"6650","ENSG00000148688",-0.328402472994458,5.27846557193038,2.29494106211911,0.129796137696455,1,9606,10556,"RP11-320F15.1","10","10q23.31","ribonuclease P/MRP 30kDa subunit","protein-coding","RPP30","ribonuclease P/MRP 30kDa subunit","O","RNase P subunit 2|RNaseP protein p30|rib","RPP30"
"6651","ENSG00000148690",0.396343572918556,3.66248255149684,3.1929429881885,0.0739567565695191,1,9606,118924,"PRO2972","10","10q23.33","fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1","protein-coding","FRA10AC1","fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1","O","fragile site 10q23.3|protein FRA10AC1|ra","FRA10AC1"
"6652","ENSG00000148700",-0.591067097864753,7.82879603904238,6.28492193731279,0.0121769441574375,1,9606,120,"RP11-252O7.3","10","10q25.2","adducin 3 (gamma)","protein-coding","ADD3","adducin 3 (gamma)","O","adducin-like protein 70|gamma-adducin","ADD3"
"6653","ENSG00000148702",-1.32810447459311,5.6560232769981,13.0259928310503,0.000307197171870887,1,9606,3026,"NULL","10","10q25.3","hyaluronan binding protein 2","protein-coding","HABP2","hyaluronan binding protein 2","O","factor VII activating protein|factor VII","HABP2"
"6654","ENSG00000148719",0.0941575572478604,5.12939136487063,0.200593861277184,0.654241924735161,1,9606,54788,"NULL","10","10q22.1","DnaJ (Hsp40) homolog, subfamily B, member 12","protein-coding","DNAJB12","DnaJ (Hsp40) homolog, subfamily B, member 12","O","dnaJ homolog subfamily B member 12","DNAJB12"
"6655","ENSG00000148730",-0.152665401628286,7.96837038001009,0.56224626821529,0.453356600226131,1,9606,1979,"NULL","10","10q21-q22","eukaryotic translation initiation factor 4E binding protein 2","protein-coding","EIF4EBP2","eukaryotic translation initiation factor 4E binding protein 2","O","4E-BP2|eIF4E-binding protein 2|eukaryoti","EIF4EBP2"
"6656","ENSG00000148737",0.158454496686216,4.71279181100968,0.50537204534845,0.477149154563889,1,9606,6934,"RP11-357H24.1","10","10q25.3","transcription factor 7-like 2 (T-cell specific, HMG-box)","protein-coding","TCF7L2","transcription factor 7-like 2 (T-cell specific, HMG-box)","O","HMG box transcription factor 4|T-cell fa","TCF7L2"
"6657","ENSG00000148773",-1.10120124368803,7.39672359032262,20.1034594294763,7.33638560107007e-06,0.0929006508663502,9606,4288,"RP11-380J17.2","10","10q26.2","antigen identified by monoclonal antibody Ki-67","protein-coding","MKI67","antigen identified by monoclonal antibody Ki-67","O","antigen KI-67|proliferation-related Ki-6","MKI67"
"6658","ENSG00000148803",-0.382848742648399,2.78052224005995,2.34071991381178,0.126031297164019,1,9606,282969,"RP11-122K13.9","10","10q26.3","fucose mutarotase","protein-coding","FUOM","fucose mutarotase","O","protein fucU homolog","FUOM"
"6659","ENSG00000148814",0.418731631504553,2.46464489302451,2.95281645028863,0.0857280352550743,1,9606,80313,"RP11-273H7.2","10","10q26.3","leucine rich repeat containing 27","protein-coding","LRRC27","leucine rich repeat containing 27","O","leucine-rich repeat-containing protein 2","LRRC27"
"6660","ENSG00000148824",-0.0639679707415698,5.25363271079724,0.0936285014322848,0.759613974961605,1,9606,92170,"NULL","10","10q26.3","mitochondrial GTPase 1 homolog (S. cerevisiae)","protein-coding","MTG1","mitochondrial GTPase 1 homolog (S. cerevisiae)","O","GTP-binding protein 7 (putative)|mitocho","MTG1"
"6661","ENSG00000148832",0.607747821034911,0.984335907086341,3.28723999548988,0.0698202952914682,1,9606,196743,"RP11-122K13.11-002","10","10q26.3","polyamine oxidase (exo-N4-amino)","protein-coding","PAOX","polyamine oxidase (exo-N4-amino)","O","peroxisomal N(1)-acetyl-spermine/spermid","PAOX"
"6662","ENSG00000148834",-0.205313117837232,8.06241817286408,0.533976276581598,0.464939930803193,1,9606,9446,"RP11-99N20.1","10","10q25.1","glutathione S-transferase omega 1","protein-coding","GSTO1","glutathione S-transferase omega 1","O","GSTO-1|MMA(V) reductase|S-(Phenacyl)glut","GSTO1"
"6663","ENSG00000148835",-0.295643554256097,4.23731578967263,1.82260689917373,0.177003283515103,1,9606,6877,"NULL","10","10q24-q25.2","TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 100kDa","protein-coding","TAF5","TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 100kDa","O","TAF(II)100|TAFII-100|TATA box binding pr","TAF5"
"6664","ENSG00000148840",-0.00202190016585505,6.53892399422509,8.61991182432575e-05,0.992592268477466,1,9606,23082,"NULL","10","10q24.32","peroxisome proliferator-activated receptor gamma, coactivator-related 1","protein-coding","PPRC1","peroxisome proliferator-activated receptor gamma, coactivator-related 1","O","PGC-1 related co-activator|PGC-1-related","PPRC1"
"6665","ENSG00000148841",0.125694169819521,4.03692974836456,0.269137188425219,0.603911141583379,1,9606,85450,"RP11-127L20.4","10","10q25.1","inositol 1,4,5-trisphosphate receptor interacting protein","protein-coding","ITPRIP","inositol 1,4,5-trisphosphate receptor interacting protein","O","inositol 1,4,5-triphosphate receptor-int","ITPRIP"
"6666","ENSG00000148842",0.81112537192464,4.44905875731284,8.50034741152073,0.00355078677426431,1,9606,54805,"RP11-30H12.1","10","10q24.32","cyclin M2","protein-coding","CNNM2","cyclin M2","O","ancient conserved domain-containing prot","CNNM2"
"6667","ENSG00000148843",0.177089043188971,6.66270774036615,0.722117929927158,0.395450067301968,1,9606,22984,"NULL","10","10q24.33","programmed cell death 11","protein-coding","PDCD11","programmed cell death 11","O","NF-kappa-B-binding protein|apoptosis-lin","PDCD11"
"6668","ENSG00000148908",0.210475783900378,1.46156896473383,0.551552324806102,0.457684107903397,1,9606,6001,"NULL","10","10q25","regulator of G-protein signaling 10","protein-coding","RGS10","regulator of G-protein signaling 10","O","regulator of G-protein signalling 10","RGS10"
"6669","ENSG00000148925",0.444465336828772,5.01585253445449,3.27057701970179,0.0705328109561774,1,9606,84280,"NULL","11","11p15.2","BTB (POZ) domain containing 10","protein-coding","BTBD10","BTB (POZ) domain containing 10","O","BTB (broad-complex tramtrack and bric-a-","BTBD10"
"6670","ENSG00000148926",-0.238388958141362,4.40508048966427,0.752782882158392,0.385596581602724,1,9606,133,"NULL","11","11p15.4","adrenomedullin","protein-coding","ADM","adrenomedullin","O","preproadrenomedullin","ADM"
"6671","ENSG00000148935",-0.233361318182202,5.46552147017434,0.695341923455514,0.404353316051146,1,9606,2620,"NULL","11","11p14.3","growth arrest-specific 2","protein-coding","GAS2","growth arrest-specific 2","O","GAS-2|growth arrest-specific protein 2","GAS2"
"6672","ENSG00000148942",-0.0118329570658702,3.706533551449,0.00283983967106227,0.957500731322325,1,9606,159963,"NULL","11","11p14.2","solute carrier family 5 (sodium/glucose cotransporter), member 12","protein-coding","SLC5A12","solute carrier family 5 (sodium/glucose cotransporter), member 12","O","electroneutral sodium monocarboxylate co","SLC5A12"
"6673","ENSG00000148943",-0.200664184987471,6.58681120940082,0.973342115483476,0.323848077004397,1,9606,55327,"NULL","11","11p14","lin-7 homolog C (C. elegans)","protein-coding","LIN7C","lin-7 homolog C (C. elegans)","O","LIN-7 protein 3|mammalian lin-seven prot","LIN7C"
"6674","ENSG00000148950",-0.766332473841473,3.16871835623099,6.31472309606238,0.0119739443721711,1,9606,196294,"NULL","11","11p13","IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae)","protein-coding","IMMP1L","IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae)","O","mitochondrial inner membrane protease su","IMMP1L"
"6675","ENSG00000148965",-1.51966438768604,2.35948016243846,9.08167234303797,0.00258183841399317,1,9606,6291,"NULL","11","11p15.1-p14","serum amyloid A4, constitutive","protein-coding","SAA4","serum amyloid A4, constitutive","O","constitutively expressed serum amyloid A","SAA4"
"6676","ENSG00000148985",0.0864318452273806,3.75436049836147,0.144759830903038,0.70359421111064,1,9606,27315,"NULL","11","11p15.5","post-GPI attachment to proteins 2","protein-coding","PGAP2","post-GPI attachment to proteins 2","O","FGF receptor activating protein 1|FGF re","PGAP2"
"6677","ENSG00000149016",0.050928845021612,4.35655680359692,0.0450783335814071,0.831860054998395,1,9606,64852,"NULL","11","11q12.2","terminal uridylyl transferase 1, U6 snRNA-specific","protein-coding","TUT1","terminal uridylyl transferase 1, U6 snRNA-specific","O","PAP-associated domain-containing 2|RNA b","TUT1"
"6678","ENSG00000149050",-0.235360657964653,0.421774398944729,0.492731465882836,0.482711383638666,1,9606,7761,"NULL","11","11p15.4","zinc finger protein 214","protein-coding","ZNF214","zinc finger protein 214","O","BAZ 1|BWSCR2-associated zinc finger prot","ZNF214"
"6679","ENSG00000149054",-0.636111316406004,3.79623123679236,6.22376609365021,0.0126046717086533,1,9606,7762,"NULL","11","11p15.4","zinc finger protein 215","protein-coding","ZNF215","zinc finger protein 215","O","BAZ 2|BWSCR2-associated zinc finger prot","ZNF215"
"6680","ENSG00000149084",-0.606665710790257,6.58255831860698,5.91911126002779,0.0149775116539523,1,9606,51144,"NULL","11","11p11.2","hydroxysteroid (17-beta) dehydrogenase 12","protein-coding","HSD17B12","hydroxysteroid (17-beta) dehydrogenase 12","O","17-beta-HSD 12|17-beta-hydroxysteroid de","HSD17B12"
"6681","ENSG00000149089",0.0996307197153058,5.3136296443095,0.225242443193196,0.635074146738139,1,9606,51074,"CGI-29","11","11p13","APAF1 interacting protein","protein-coding","APIP","APAF1 interacting protein","O","APAF1-interacting protein|MTRu-1-P dehyd","APIP"
"6682","ENSG00000149091",0.534912465173599,6.41135650157011,5.22098515698296,0.022315905326066,1,9606,8525,"NULL","11","11p11.2","diacylglycerol kinase, zeta","protein-coding","DGKZ","diacylglycerol kinase, zeta","O","DAG kinase zeta|diacylglycerol kinase ze","DGKZ"
"6683","ENSG00000149100",-0.247315373039976,7.175266667353,1.46299359245023,0.226454408907758,1,9606,10480,"GA17","11","11p13","eukaryotic translation initiation factor 3, subunit M","protein-coding","EIF3M","eukaryotic translation initiation factor 3, subunit M","O","B5 receptor|PCI domain containing 1 (her","EIF3M"
"6684","ENSG00000149115",1.12192829083233,5.78907485398422,19.1108086410323,1.23344371521639e-05,0.155080878314157,9606,85456,"NULL","11","11q12.1","tankyrase 1 binding protein 1, 182kDa","protein-coding","TNKS1BP1","tankyrase 1 binding protein 1, 182kDa","O","182 kDa tankyrase-1-binding protein|tank","TNKS1BP1"
"6685","ENSG00000149131",-0.665528399448081,6.87796712315523,8.45236093866284,0.00364569868906615,1,9606,710,"NULL","11","11q12.1","serpin peptidase inhibitor, clade G (C1 inhibitor), member 1","protein-coding","SERPING1","serpin peptidase inhibitor, clade G (C1 inhibitor), member 1","O","C1 esterase inhibitor|C1-inhibiting fact","SERPING1"
"6686","ENSG00000149136",-0.174749293572626,7.54151121802484,0.802628790022887,0.370308564928566,1,9606,6749,"NULL","11","11q12","structure specific recognition protein 1","protein-coding","SSRP1","structure specific recognition protein 1","O","FACT 80 kDa subunit|FACT complex subunit","SSRP1"
"6687","ENSG00000149150",1.48574865094461,7.52213250757201,55.1529338083103,1.11507106413823e-13,1.49820948177612e-09,9606,8501,"NULL","11","11q12.1","solute carrier family 43, member 1","protein-coding","SLC43A1","solute carrier family 43, member 1","O","L-type amino acid transporter 3|large ne","SLC43A1"
"6688","ENSG00000149177",0.587550762819869,4.48559677258939,6.35069666977271,0.0117335210931668,1,9606,5795,"NULL","11","11p11.2","protein tyrosine phosphatase, receptor type, J","protein-coding","PTPRJ","protein tyrosine phosphatase, receptor type, J","O","CD148 antigen|DEP-1|HPTP eta|R-PTP-J|den","PTPRJ"
"6689","ENSG00000149179",-0.156499509407654,4.32979424581944,0.536183859224001,0.464018576168605,1,9606,79096,"NULL","11","11p11.2","chromosome 11 open reading frame 49","protein-coding","C11orf49","chromosome 11 open reading frame 49","O","UPF0705 protein C11orf49","C11orf49"
"6690","ENSG00000149182",-0.570002389081161,5.75129993895753,8.05187590782743,0.00454565610365904,1,9606,84364,"Nbla10535","11","11p11.2-p11.12","ADP-ribosylation factor GTPase activating protein 2","protein-coding","ARFGAP2","ADP-ribosylation factor GTPase activating protein 2","O","ADP-ribosylation factor GTPase-activatin","ARFGAP2"
"6691","ENSG00000149187",0.0301056401647357,6.72765526588609,0.0185581957892396,0.891640669881362,1,9606,10658,"NULL","11","11p11","CUGBP, Elav-like family member 1","protein-coding","CELF1","CUGBP, Elav-like family member 1","O","50 kDa nuclear polyadenylated RNA-bindin","CELF1"
"6692","ENSG00000149196",-0.359827123130748,5.02397157247044,2.62127219048256,0.105439874955015,1,9606,51501,"HSPC138","11","11q14.2","chromosome 11 open reading frame 73","protein-coding","C11orf73","chromosome 11 open reading frame 73","O","lethal, Chr 7, Rinchik 6|protein Hikeshi","C11orf73"
"6693","ENSG00000149212",-0.348220684828112,5.56131025828723,2.09513110689908,0.147769035159351,1,9606,143686,"NULL","11","11q21","sestrin 3","protein-coding","SESN3","sestrin 3","O","sestrin-3","SESN3"
"6694","ENSG00000149218",-0.499916673844155,1.9396771914117,3.87181898926715,0.0491032767478408,1,9606,23052,"NULL","11","11q21","endonuclease domain containing 1","protein-coding","ENDOD1","endonuclease domain containing 1","O","endonuclease domain-containing 1 protein","ENDOD1"
"6695","ENSG00000149231",-0.0338495824373255,4.624925319523,0.0208383156001042,0.885220287253508,1,9606,79780,"HT025","11","11q21","coiled-coil domain containing 82","protein-coding","CCDC82","coiled-coil domain containing 82","O","coiled-coil domain-containing protein 82","CCDC82"
"6696","ENSG00000149257",-0.0186053786247379,7.17637432205537,0.00817593823506968,0.927952752972481,1,9606,871,"PIG14","11","11q13.5","serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)","protein-coding","SERPINH1","serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)","O","47 kDa heat shock protein|arsenic-transa","SERPINH1"
"6697","ENSG00000149260",1.40540290802504,4.91575281139085,24.7606159416093,6.49103018185505e-07,0.00839160381910221,9606,726,"NULL","11","11q14","calpain 5","protein-coding","CAPN5","calpain 5","O","calpain htra-3|calpain-5|new calpain 3","CAPN5"
"6698","ENSG00000149262",0.078101060330378,4.86918331928742,0.148739547287355,0.699742813700977,1,9606,92105,"MSTP093","11","11q14.1","integrator complex subunit 4","protein-coding","INTS4","integrator complex subunit 4","O","MSTP093","INTS4"
"6699","ENSG00000149269",0.830996454860213,5.35130616844901,15.4746341613917,8.36199239753231e-05,1,9606,5058,"NULL","11","11q13-q14","p21 protein (Cdc42/Rac)-activated kinase 1","protein-coding","PAK1","p21 protein (Cdc42/Rac)-activated kinase 1","O","STE20 homolog, yeast|alpha-PAK|p21/Cdc42","PAK1"
"6700","ENSG00000149273",0.436701783844617,9.77627358808478,4.19337617054015,0.0405822013661954,1,9606,6188,"OK/SW-cl.26","11","11q13.3-q13.5","ribosomal protein S3","protein-coding","RPS3","ribosomal protein S3","O","40S ribosomal protein S3|IMR-90 ribosoma","RPS3"
"6701","ENSG00000149289",0.134467775285363,2.6158551414371,0.319896192465563,0.571670036152396,1,9606,85463,"NULL","11","11q22.3","zinc finger CCCH-type containing 12C","protein-coding","ZC3H12C","zinc finger CCCH-type containing 12C","O","MCP induced protein 3|MCP-induced protei","ZC3H12C"
"6702","ENSG00000149292",-0.252184867815417,2.06860553232426,0.874531847484124,0.349703749339748,1,9606,54970,"NULL","11","11q23.2","tetratricopeptide repeat domain 12","protein-coding","TTC12","tetratricopeptide repeat domain 12","O","TPR repeat protein 12|tetratricopeptide ","TTC12"
"6703","ENSG00000149300",0.233390131427848,1.80514496585271,0.601888555216266,0.437858362603962,1,9606,91894,"NULL","11","11q23.1","chromosome 11 open reading frame 52","protein-coding","C11orf52","chromosome 11 open reading frame 52","O","uncharacterized protein C11orf52","C11orf52"
"6704","ENSG00000149308",-0.378645114528363,4.21060622768685,3.27113226921534,0.0705089432561316,1,9606,4863,"NULL","11","11q22-q23","nuclear protein, ataxia-telangiectasia locus","protein-coding","NPAT","nuclear protein, ataxia-telangiectasia locus","O","E14|nuclear protein of the ATM locus|nuc","NPAT"
"6705","ENSG00000149311",-0.383729877540822,5.97823466549154,3.22320178395577,0.0726014938538504,1,9606,472,"NULL","11","11q22-q23","ataxia telangiectasia mutated","protein-coding","ATM","ataxia telangiectasia mutated","O","A-T mutated|AT mutated|TEL1, telomere ma","ATM"
"6706","ENSG00000149313",-0.34756592916215,5.66669251414684,2.12716719615155,0.144707973657126,1,9606,60496,"CGI-80","11","11q22","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase","protein-coding","AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase","O","4'-phosphopantetheinyl transferase|L-ami","AASDHPPT"
